Weenie ID,Weenie String,Weenie Class Name,Release,Type,Status,Patch Name,Quest Name,Comments
87038,Helm of Isin Dule,helmofisindule,Retail,,,,,
87039,Shade of Dule Portal,shadeofduleportal,Retail,,,,,
87040,Translated Thief of Dreams Message Shard,translatedthiefofdreamsmessageshard,Retail,,,,,
87041,KnorrQudditySeedEvent Watcher,knorrquddityseedeventwatcher,Retail,,,,,
87042,VirindiPortalOne Gen,virindiportalonegen,Retail,,,,,
87043,VirindiPortalTwo Gen,virindiportaltwogen,Retail,,,,,
87044,VirindiPortalThree Gen,virindiportalthreegen,Retail,,,,,
87045,VirindiPortalFour Gen,virindiportalfourgen,Retail,,,,,
87046,VirindiPortalFive Gen,virindiportalfivegen,Retail,,,,,
87047,KnorrQudditySeedEvent Starter,knorrquddityseedeventstarter,Retail,,,,,
87048,Pumpkin Lord Generator,pumpkinlordgenerator,Retail,,,,,
87049,Harvest Reaper Generator,harvestreapergenerator,Retail,,,,,
87050,Booter Gen,bootergen,Retail,,,,,
87051,Updated Obsidian Center Mix Generator,updatedobsidiancentermixgenerator,Retail,,,,,
87052,Updated Obsidian Plains Virindi Camp Generator,updatedobsidianplainsvirindicampgenerator,Retail,,,,,
87053,Updated Obsidian Plains Shadow Camp Generator,updatedobsidianplainsshadowcampgenerator,Retail,,,,,
87054,Updated Obsidian Plains Mix Camp Generator,updatedobsidianplainsmixcampgenerator,Retail,,,,,
87055,Updated Obsidian Plains Mix Camp Two Generator,updatedobsidianplainsmixcamptwogenerator,Retail,,,,,
87056,Aerbax's Shadow 1 Gen,aerbaxsshadow1gen,Retail,,,,,
87057,Aerbax's Shadow 2 Gen,aerbaxsshadow2gen,Retail,,,,,
87058,Aerbax's Shadow 3 Gen,aerbaxsshadow3gen,Retail,,,,,
87059,Aerbax's Shadow 4 Gen,aerbaxsshadow4gen,Retail,,,,,
87060,Aerbax's Shadow 5 Gen,aerbaxsshadow5gen,Retail,,,,,
87061,Aerbax's Shadow 6 Gen,aerbaxsshadow6gen,Retail,,,,,
87062,AerbaxPortal Controller,aerbaxportalcontroller,Retail,,,,,
87063,Aerbax's Portal Gen,aerbaxsportalgen,Retail,,,,,
87064,Aerbax Mask Shard Gen,aerbaxmaskshardgen,Retail,,,,,
87065,Virindi Protector Gen,virindiprotectorgen,Retail,,,,,
87066,Aerbax Formless Shadow Controller,aerbaxformlessshadowcontroller,Retail,,,,,
87067,Virindi Protector Gen,virindiprotectorgen,Retail,,,,,
87068,Shadow Protector Gen,shadowprotectorgen,Retail,,,,,
87069,Gateway,gateway,Retail,,,,,
87070,Spawn Watcher,spawnwatcher,Retail,,,,,
87071,Spawn 1 Generator,spawn1generator,Retail,,,,,
87072,Spawn 2 Generator,spawn2generator,Retail,,,,,
87073,Spawn 3 Generator,spawn3generator,Retail,,,,,
87074,Head of Rheaga,headofrheaga,Retail,,,,,
87075,Hea Rheaga,hearheaga,Retail,,,,,
87076,Letter to Nomea,lettertonomea,Retail,,,,,
87077,Rheaga's Journal,rheagasjournal,Retail,,,,,
87078,Rheaga's Companion,rheagascompanion,Retail,,,,,
87079,Surface,surface,Retail,,,,,
87080,AsheronsReward Gen,asheronsrewardgen,Retail,,,,,
87081,Quiddity Seed,quiddityseed,Retail,,,,,
87082,Drudge Protector Gen,drudgeprotectorgen,Retail,,,,,
87083,Mosswart Protector Gen,mosswartprotectorgen,Retail,,,,,
87084,Tusker Protector Gen,tuskerprotectorgen,Retail,,,,,
87085,Olthoi Protector Gen,olthoiprotectorgen,Retail,,,,,
87086,Elemental Protector Gen,elementalprotectorgen,Retail,,,,,
87087,Virindi Protector Gen,virindiprotectorgen,Retail,,,,,
87088,Hulking Bunny,hulkingbunny,Retail,,,,,
87089,Black Rabbit,blackrabbit,Retail,,,,,
87090,Black Bunny,blackbunny,Retail,,,,,
87091,Asheron's Island Harmless Gen,asheronsislandharmlessgen,Retail,,,,,
87092,Spring Event Stopgap!,springeventstopgap!,Retail,,,,,
87093,Spring Events Stopgap Gen,springeventsstopgapgen,Retail,,,,,
87094,White Rabbit,whiterabbit,Retail,,,,,
87095,Eastern Vault,easternvault,Retail,,,,,
87096,Eastern Vault Key,easternvaultkey,Retail,,,,,
87097,Vault Mistress Shilaanis Ri,vaultmistressshilaanisri,Retail,,,,,
87098,Eastern Temple Tablet,easterntempletablet,Retail,,,,,
87099,Vault Mistress Niktari Xsu,vaultmistressniktarixsu,Retail,,,,,
87100,West Armory Captain,westarmorycaptain,Retail,,,,,
87101,North Armory Captain,northarmorycaptain,Retail,,,,,
87102,East Armory Captain,eastarmorycaptain,Retail,,,,,
87103,South Armory Captain,southarmorycaptain,Retail,,,,,
87104,North Armory Key,northarmorykey,Retail,,,,,
87105,East Armory Key,eastarmorykey,Retail,,,,,
87106,South Armory Key,southarmorykey,Retail,,,,,
87107,Armory Door,armorydoor,Retail,,,,,
87108,Armory Door,armorydoor,Retail,,,,,
87109,Armory Door,armorydoor,Retail,,,,,
87110,Jester's Marker,jestersmarker,Retail,,,,,
87111,Jester's Marker,jestersmarker,Retail,,,,,
87112,Jester's Marker,jestersmarker,Retail,,,,,
87113,Jester's Marker,jestersmarker,Retail,,,,,
87114,Jester's Marker,jestersmarker,Retail,,,,,
87115,Jester's Marker,jestersmarker,Retail,,,,,
87116,Jester's Marker,jestersmarker,Retail,,,,,
87117,Western Vault Key,westernvaultkey,Retail,,,,,
87118,Western Vault,westernvault,Retail,,,,,
87119,Western Temple Tablet,westerntempletablet,Retail,,,,,
87120,Abominable Snowman,abominablesnowman,Retail,,,,,
87121,AoFH Abominable Snowman Generator,aofhabominablesnowmangenerator,Retail,,,,,
87122,Scold,scold,Retail,,,,,
87123,AoFH Scold Generator,aofhscoldgenerator,Retail,,,,,
87124,Scold Chunk,scoldchunk,Retail,,,,,
87125,AoFH Scold Chunk Generator,aofhscoldchunkgenerator,Retail,,,,,
87126,Scold Lump,scoldlump,Retail,,,,,
87127,AoFH Scold Lump Generator,aofhscoldlumpgenerator,Retail,,,,,
87128,Vault of Eternal Slumber,vaultofeternalslumber,Retail,,,,,
87129,Crystal of the Dark Isle,crystalofthedarkisle,Retail,,,,,
87130,Crystal Shard,crystalshard,Retail,,,,,
87131,,Rock Fall Trap,Retail,,,,,
87132,Rock,rock,Retail,,,,,
87133,Rock,rock,Retail,,,,,
87134,Rock,rock,Retail,,,,,
87135,Rock,rock,Retail,,,,,
87136,Rock,rock,Retail,,,,,
87137,Rock,rock,Retail,,,,,
87138,Rock,rock,Retail,,,,,
87139,Shard of the Abyssal Totem Gen,shardoftheabyssaltotemgen,Retail,,,,,
87140,Shard of the Abyssal Totem Controller,shardoftheabyssaltotemcontroller,Retail,,,,,
87141,Enhanced Skeletal Atlatl,enhancedskeletalatlatl,Retail,,,,,
87142,Enhanced Energy Crown,enhancedenergycrown,Retail,,,,,
87143,Enhanced Obsidian Axe,enhancedobsidianaxe,Retail,,,,,
87144,Asherons Gen,asheronsgen,Retail,,,,,
87145,Aerbax's Shadow Controller Gen,aerbaxsshadowcontrollergen,Retail,,,,,
87146,Aerbax's Shadow,aerbaxsshadow,Retail,,,,,
87147,Aerbax's Shadow Controller,aerbaxsshadowcontroller,Retail,,,,,
87148,Aerbax's Shadow Booter Gen,aerbaxsshadowbootergen,Retail,Generator,,,,
87149,Aerbax's Shadow Cleanup Controller,aerbaxsshadowcleanupcontroller,Retail,,,,,
87150,Storage Crate,storagecrate,Retail,,,,,
87151,Blue Face Paint Recipe,bluefacepaintrecipe,Retail,,,,,
87152,West Temple Key,westtemplekey,Retail,,,,,
87153,Monster Fight Shirt,monsterfightshirt,Retail,,,,,
87154,Monster Fights Betting Cage Generator,monsterfightsbettingcagegenerator,Retail,,,,,
87155,Monster Fights Announcer Generator,monsterfightsannouncergenerator,Retail,,,,,
87156,MF Chief Grogbash Generator,mfchiefgrogbashgenerator,Retail,,,,,
87157,MF Korgluuk of Bur Generator,mfkorgluukofburgenerator,Retail,,,,,
87158,MF Kerthump the Ear Taker Generator,mfkerthumptheeartakergenerator,Retail,,,,,
87159,MF Warrior Corthos Generator,mfwarriorcorthosgenerator,Retail,,,,,
87160,MF Glormigoth Generator,mfglormigothgenerator,Retail,,,,,
87161,MF Champion Bullgara Generator,mfchampionbullgaragenerator,Retail,,,,,
87162,MF Darcusch the Barbarian Generator,mfdarcuschthebarbariangenerator,Retail,,,,,
87163,MF Hea Tnakarea Generator,mfheatnakareagenerator,Retail,,,,,
87164,Monster Fights Controller Generator,monsterfightscontrollergenerator,Retail,,,,,
87165,Monster Fights Controller,monsterfightscontroller,Retail,,,,,
87166,Hidden Treasury Gen,hiddentreasurygen,Retail,,,,,
87167,Hidden Treasury,hiddentreasury,Retail,,,,,
87168,Legendary Key,legendarykey,Retail,,,,,
87169,HaltDericostRitual StopGap Gen,haltdericostritualstopgapgen,Retail,,,,,
87170,Bloodstone Fragment,bloodstonefragment,Retail,,,,,
87171,Bloodstone Shard,bloodstoneshard,Retail,,,,,
87172,Armored Guardian,armoredguardian,Retail,,,,,
87173,Naughty Skeleton,naughtyskeleton,Retail,,,,,
87174,Pyre Champion,pyrechampion,Retail,,,,,
87175,Wicked Skeleton,wickedskeleton,Retail,,,,,
87176,Frozen Wight,frozenwight,Retail,,,,,
87177,Frozen Wight Captain,frozenwightcaptain,Retail,,,,,
87178,Frozen Wight Sorcerer,frozenwightsorcerer,Retail,,,,,
87179,Undead Commander,undeadcommander,Retail,,,,,
87180,Enchanted Mnemosyne,enchantedmnemosyne,Retail,,,,,
87181,Enchanted Mnemosyne,enchantedmnemosyne,Retail,,,,,
87182,Enchanted Mnemosyne,enchantedmnemosyne,Retail,,,,,
87183,Enchanted Mnemosyne,enchantedmnemosyne,Retail,,,,,
87184,Surface,surface,Retail,,,,,
87185,Corpse of Royal Knight,corpseofroyalknight,Retail,,,,,
87186,Bloody Breastplate,bloodybreastplate,Retail,,,,,
87187,Apparition of Hoshino Kei,apparitionofhoshinokei,Retail,,,,,
87188,Borelean Jumpsuit,boreleanjumpsuit,Retail,,,,,
87189,Apparition of Borelean Strathelar,apparitionofboreleanstrathelar,Retail,,,,,
87190,Apparition of Emperor Geraine,apparitionofemperorgeraine,Retail,,,,,
87191,Lord Winstead,lordwinstead,Retail,,,,,
87192,Filinuvekta Hieromancer,filinuvektahieromancer,Retail,,,,,
87193,Dericost Cut Scene Gen,dericostcutscenegen,Retail,,,,,
87194,HaltDericostRitual StopGap,haltdericostritualstopgap,Retail,,,,,
87195,Dericost Wave 1 Gen,dericostwave1gen,Retail,,,,,
87196,Dericost Spawn Watcher,dericostspawnwatcher,Retail,,,,,
87197,Dericost Wave 2 Gen,dericostwave2gen,Retail,,,,,
87198,Dericost Wave 3 Gen,dericostwave3gen,Retail,,,,,
87199,Dericost Wave 4 Gen,dericostwave4gen,Retail,,,,,
87200,Surface,surface,Retail,,,,,
87201,Celestial Illuminator,celestialilluminator,Retail,,,,,
87202,Majordomo of the North Cloister,majordomoofthenorthcloister,Retail,,,,,
87203,Majordomo of the South Cloister,majordomoofthesouthcloister,Retail,,,,,
87204,South Cloister,southcloister,Retail,,,,,
87205,North Cloister,northcloister,Retail,,,,,
87206,Lord's Sanctum,lordssanctum,Retail,,,,,
87207,South Cloister Key,southcloisterkey,Retail,,,,,
87208,North Cloister Key,northcloisterkey,Retail,,,,,
87209,North Cloister Key Half,northcloisterkeyhalf,Retail,,,,,
87210,South Cloister Key Half,southcloisterkeyhalf,Retail,,,,,
87211,Key to the Lord's Sanctum,keytothelordssanctum,Retail,,,,,
87212,Master's Lectern,masterslectern,Retail,,,,,
87213,K'nath Core,knathcore,Retail,,,,,
87214,K'nath Core,knathcore,Retail,,,,,
87215,K'nath Core,knathcore,Retail,,,,,
87216,Empowered K'nath Core,empoweredknathcore,Retail,,,,,
87217,Tainted Desolation Moarsman,tainteddesolationmoarsman,Retail,,,,,
87218,Fragment of Yaja's Arm,fragmentofyajasarm,Retail,,,,,
87219,Ruschk Totem Guardian,ruschktotemguardian,Retail,,,,,
87220,Small Ruschk Ice Totem,smallruschkicetotem,Retail,,,,,
87221,Ruschk Ice Totem,ruschkicetotem,Retail,,,,,
87222,Vial of strange fluid,vialofstrangefluid,Retail,,,,,
87223,Burun Messenger Gen,burunmessengergen,Retail,,,,,
87224,Burun Messenger,burunmessenger,Retail,,,,,
87225,Gift Box Generator,giftboxgenerator,Retail,,,,,
87226,Gift Box Generator,giftboxgenerator,Retail,,,,,
87227,Gift Box Generator,giftboxgenerator,Retail,,,,,
87228,Gift Box Generator,giftboxgenerator,Retail,,,,,
87229,Gift Box Generator,giftboxgenerator,Retail,,,,,
87230,Gift Box Generator,giftboxgenerator,Retail,,,,,
87231,Gift Box Generator,giftboxgenerator,Retail,,,,,
87232,Gift Box Generator,giftboxgenerator,Retail,,,,,
87233,Gift Box Generator,giftboxgenerator,Retail,,,,,
87234,Gift Box Generator,giftboxgenerator,Retail,,,,,
87235,Gift Box Generator,giftboxgenerator,Retail,,,,,
87236,Gift Box Generator,giftboxgenerator,Retail,,,,,
87237,Gift Box,giftbox,Retail,,,,,
87238,Gift Box,giftbox,Retail,,,,,
87239,Gift Box,giftbox,Retail,,,,,
87240,Gift Box,giftbox,Retail,,,,,
87241,Gift Box,giftbox,Retail,,,,,
87242,Gift Box,giftbox,Retail,,,,,
87243,Gift Box,giftbox,Retail,,,,,
87244,Gift Box,giftbox,Retail,,,,,
87245,Gift Box,giftbox,Retail,,,,,
87246,Gift Box,giftbox,Retail,,,,,
87247,Gift Box,giftbox,Retail,,,,,
87248,Gift Box,giftbox,Retail,,,,,
87249,,Gift Box Gen,Retail,,,,,
87250,Frozen Glacial Golem,frozenglacialgolem,Retail,,,,,
87251,Frozen Ice Golem,frozenicegolem,Retail,,,,,
87252,Freezing Mist Golem,freezingmistgolem,Retail,,,,,
87253,Bronze Gauntlet Knight,bronzegauntletknight,Retail,,,,,
87254,Gold Gear Knight,goldgearknight,Retail,,,,,
87255,Copper Cog Knight,coppercogknight,Retail,,,,,
87256,Silver Scope Knight,silverscopeknight,Retail,,,,,
87257,Iron Blade Knight,ironbladeknight,Retail,,,,,
87258,Iron Blade Lord,ironbladelord,Retail,,,,,
87259,Frozen Gearknight,frozengearknight,Retail,,,,,
87260,Ordas Myr,ordasmyr,Retail,,,,,
87261,Frozen Gearknight,frozengearknight,Retail,,,,,
87262,Frozen Cave Gearknight Controller,frozencavegearknightcontroller,Retail,,,,,
87263,GearknightStart Gen,gearknightstartgen,Retail,,,,,
87264,Frozen Cave Golem Watcher,frozencavegolemwatcher,Retail,,,,,
87265,Cold Air,coldair,Retail,,,,,
87266,Falling Stalactite,fallingstalactite,Retail,,,,,
87267,Falling Stalactite,fallingstalactite,Retail,,,,,
87268,Falling Stalactite,fallingstalactite,Retail,,,,,
87269,Falling Stalactite Gen,fallingstalactitegen,Retail,,,,,
87270,Deewains Chamber Controller,deewainschambercontroller,Retail,,,,,
87271,Imp Gen,impgen,Retail,,,,,
87272,Pressure Plate,pressureplate,Retail,,,,,
87273,Observations and Instructions: Dojiro Sangi,observationsandinstructionsdojirosangi,Retail,,Finished,,,
87274,Knorr Quiddity TimesUp Gen,knorrquidditytimesupgen,Retail,Generator,,,,
87275,Quiddity Seed,quiddityseed,Retail,,,,,
87276,Withered Revered Tumerok Shaman,witheredreveredtumerokshaman,Retail,,Finished,,,
87277,Stout,stout,Retail,,,,,
87278,,Stout Gen,Retail,,,,,
87279,,Stout,Retail,,,,,
87280,,Stout,Retail,,,,,
87281,,Stout,Retail,,,,,
87282,,Stout,Retail,,,,,
87283,Void Knight,voidknight,Retail,,,,,
87284,Raven Augur,ravenaugur,Retail,,,,,
87285,Northern Catacombs Upper Generator,northerncatacombsuppergenerator,Retail,,,,,
87286,Northern Catacombs Upper Thrungus Generator,northerncatacombsupperthrungusgenerator,Retail,,,,,
87287,Northern Catacombs Upper Guruk Generator,northerncatacombsuppergurukgenerator,Retail,,,,,
87288,Northern Catacombs Lower Generator,northerncatacombslowergenerator,Retail,,,,,
87289,Northern Catacombs Lower Thrungus Generator,northerncatacombslowerthrungusgenerator,Retail,,,,,
87290,Northern Catacombs Lower Guruk Generator,northerncatacombslowergurukgenerator,Retail,,,,,
87291,Humid Guruk Caverns,humidgurukcaverns,Retail,,,,,
87292,Eastern Catacombs Upper Generator,easterncatacombsuppergenerator,Retail,,,,,
87293,Eastern Catacombs Upper Thrungus Generator,easterncatacombsupperthrungusgenerator,Retail,,,,,
87294,Eastern Catacombs Upper Guruk Generator,easterncatacombsuppergurukgenerator,Retail,,,,,
87295,Eastern Catacombs Lower Generator,easterncatacombslowergenerator,Retail,,,,,
87296,Eastern Catacombs Lower Thrungus Generator,easterncatacombslowerthrungusgenerator,Retail,,,,,
87297,Eastern Catacombs Lower Guruk Generator,easterncatacombslowergurukgenerator,Retail,,,,,
87298,Steamy Guruk Caverns,steamygurukcaverns,Retail,,,,,
87299,Red Burning Mushroom,redburningmushroom,Retail,,,,,
87300,Southern Catacombs Upper Generator,southerncatacombsuppergenerator,Retail,,,,,
87301,Southern Catacombs Upper Thrungus Generator,southerncatacombsupperthrungusgenerator,Retail,,,,,
87302,Southern Catacombs Upper Guruk Generator,southerncatacombsuppergurukgenerator,Retail,,,,,
87303,Southern Catacombs Lower Generator,southerncatacombslowergenerator,Retail,,,,,
87304,Southern Catacombs Lower Thrungus Generator,southerncatacombslowerthrungusgenerator,Retail,,,,,
87305,Southern Catacombs Lower Guruk Generator,southerncatacombslowergurukgenerator,Retail,,,,,
87306,Bosh Bosh,boshbosh,Retail,,,,,
87307,Bosh Bosh 1 Gen,boshbosh1gen,Retail,,,,,
87308,Bosh Bosh 2 Gen,boshbosh2gen,Retail,,,,,
87309,Bosh Bosh 3 Gen,boshbosh3gen,Retail,,,,,
87310,Bosh Bosh Master Gen,boshboshmastergen,Retail,,,,,
87311,Greater Unstable Bosh Bosh Slayer Token,greaterunstableboshboshslayertoken,Retail,,,,,
87312,Cavern Exit,cavernexit,Retail,,,,,
87313,Abbess Tir'Livik,abbesstirlivik,Retail,,,,,
87314,Enameled Falatacot Medallion,enameledfalatacotmedallion,Retail,,,,,
87315,Cavern Exit,cavernexit,Retail,,,,,
87316,Matriarch Vik'Liri Di,matriarchvikliridi,Retail,,,,,
87317,Engraved Falatacot Medallion,engravedfalatacotmedallion,Retail,,,,,
87318,Putrid Moar,putridmoar,Retail,,,,,
87319,Spiketooth,spiketooth,Retail,,,,,
87320,Spiketooth's Head,spiketoothshead,Retail,,,,,
87321,Putrid Moar Generator,putridmoargenerator,Retail,,,,,
87322,Cavern Exit,cavernexit,Retail,,,,,
87323,Abbess Kivit,abbesskivit,Retail,,,,,
87324,Burun Shaman 1 Gen,burunshaman1gen,Retail,,,,,
87325,Burun Shaman 2 Gen,burunshaman2gen,Retail,,,,,
87326,Burun Shaman 3 Gen,burunshaman3gen,Retail,,,,,
87327,Burun Shaman 4 Gen,burunshaman4gen,Retail,,,,,
87328,Burun Shaman 5 Gen,burunshaman5gen,Retail,,,,,
87329,Burun Shaman StopGap,burunshamanstopgap,Retail,,,,,
87330,Burun Shaman Controller,burunshamancontroller,Retail,,,,,
87331,Burun Shaman Falatacot Chain Gen,burunshamanfalatacotchaingen,Retail,,,,,
87332,Decorated Falatacot Medallion,decoratedfalatacotmedallion,Retail,,,,,
87333,Cavern Exit,cavernexit,Retail,,,,,
87334,Tormented Servant,tormentedservant,Retail,,,,,
87335,Harraag,harraag,Retail,,,,,
87336,Harraag's Crystalline Dagger,harraagscrystallinedagger,Retail,,,,,
87337,Sack of Banderling Artifacts,sackofbanderlingartifacts,Retail,,,,,
87338,Shard of Harraag's Dagger,shardofharraagsdagger,Retail,,,,,
87339,Harraag's Lair,harraagslair,Retail,,,,,
87340,Harraag's Hideout Banderling Gen,harraagshideoutbanderlinggen,Retail,,,,,
87341,Harraag's Lair,harraagslair,Retail,,,,,
87342,Surface,surface,Retail,,,,,
87343,Monouga Laboratory 150 Portal Gen,monougalaboratory150portalgen,Retail,,,,,
87344,Monouga Laboratory Feeding Pit Giant Gen,monougalaboratoryfeedingpitgiantgen,Retail,,,,,
87345,Monouga Laboratory 80 Portal Gen,monougalaboratory80portalgen,Retail,,,,,
87346,Laboratory,laboratory,Retail,,,,,
87347,Monouga Laboratory Feeding Pit Large Gen,monougalaboratoryfeedingpitlargegen,Retail,,,,,
87348,Large Imprisoned Monouga,largeimprisonedmonouga,Retail,,,,,
87349,Monouga Laboratory 120 Portal Gen,monougalaboratory120portalgen,Retail,,,,,
87350,Laboratory,laboratory,Retail,,,,,
87351,Monouga Laboratory Feeding Pit Huge Gen,monougalaboratoryfeedingpithugegen,Retail,,,,,
87352,Huge Imprisoned Monouga,hugeimprisonedmonouga,Retail,,,,,
87353,Monouga Laboratory Bottom Large Gen,monougalaboratorybottomlargegen,Retail,,,,,
87354,Monouga Laboratory Bottom Huge Gen,monougalaboratorybottomhugegen,Retail,,,,,
87355,Monouga Laboratory Bottom Giant Gen,monougalaboratorybottomgiantgen,Retail,,,,,
87356,Tusker Experiment Orb,tuskerexperimentorb,Retail,,,,,
87357,Olthoi Experiment Log,olthoiexperimentlog,Retail,,,,,
87358,Bottom Imprisoned Monouga Controller,bottomimprisonedmonougacontroller,Retail,,,,,
87359,Monouga Lab 80 Portal Controller,monougalab80portalcontroller,Retail,,,,,
87360,Monouga Lab 80 Feeding Pit Large Controller,monougalab80feedingpitlargecontroller,Retail,,,,,
87361,Monouga Lab 120 Portal Controller,monougalab120portalcontroller,Retail,,,,,
87362,Monouga Lab 120 Feeding Pit Huge Controller,monougalab120feedingpithugecontroller,Retail,,,,,
87363,Monouga Lab 150 Portal Controller,monougalab150portalcontroller,Retail,,,,,
87364,Monouga Lab 150 Feeding Pit Giant Controller,monougalab150feedingpitgiantcontroller,Retail,,,,,
