RecipeID,Description,Status,Release,Comments,Approved,Approved By,Recipe Request,Request Single Recipe,Request Recipe Range
6790,Isparian Wand,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6791,Isparian Wand,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6792,Isparian Wand,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6793,Isparian Wand,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6794,Infused Low-Grade Chorizite Ore,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6795,Infused High-Grade Chorizite Ore,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6796,Deadly Hollow Two Handed Spear,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6797,Phantom Two Handed Spear,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6798,Left Hand Tether,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6799,Left Hand Tether Remover,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6800,Core Plating Integrator,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6801,Core Plating Deintegrator,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6802,Mana Forge Key,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6803,Blooded Silver Invader Lord Helm,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6804,Blooded Copper Invader Lord Helm,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6805,Blooded Gold Invader Lord Helm,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6806,Blooded Platinum Invader Lord Helm,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6807,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6808,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6809,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6810,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6811,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6812,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6813,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6814,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6815,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6816,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6817,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6818,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6819,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6820,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6821,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6822,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6823,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6824,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6825,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6826,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6827,Fetish of the Dark Idols,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6828,Battered Old Sword,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6829,Battered Old Axe,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6830,Battered Old Spear,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6831,Battered Old Mace,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6832,Battered Old Dagger,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6833,Battered Old Staff,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6834,Battered Old Cestus,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6835,Battered Old Bow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6836,Battered Old Atlatl,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6837,Worn Old Atlatl,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6838,Worn Old Axe,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6839,Worn Old Bow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6840,Worn Old Cestus,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6841,Worn Old Crossbow,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6842,Worn Old Dagger,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6843,Worn Old Mace,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6844,Worn Old Spear,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6845,Worn Old Staff,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6846,Worn Old Sword,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6847,Full Brew Kettle,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6848,Roasted Barley,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6849,Amber Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6850,Aromatic Amber Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6851,Glorious Amber Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6852,Amber Ape Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6853,Sweet Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6854,Aromatic Finished Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6855,Glorious Fermented Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6856,Tusker Spit Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6857,Keg of Amber Ape,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6858,Keg of Tusker Spit Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6859,Amber Ape,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6860,Tusker Spit Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6861,Dark Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6862,Aromatic Dark Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6863,Glorious Dark Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6864,Bobo's Stout Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6865,Keg of Bobo's Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6866,Bobo's Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6867,Keg of Glorious Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6868,Glorious Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6869,Finished Amber Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6870,Amber Fermented Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6871,Keg of Homemade Amber Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6872,Homemade Amber Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6873,Tasty Finished Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6874,Aromatic Fermented Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6875,Keg of Aromatic Lager,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6876,Aromatic Lager,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6877,Keg of Glorious Amber Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6878,Glorious Amber Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6879,Spoiled Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6880,Rancid Finished Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6881,Putrid Fermented Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6882,Putrid Tusker Spit Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6883,Keg of Tusker Pus,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6884,Tusker Pus,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6885,Tasty Amber Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6886,Aromatic Amber Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6887,Keg of Aromatic Amber Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6888,Aromatic Amber Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6889,Keg of Angree's Angry Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6890,Angree's Angry Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6891,Spoiled Finished Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6892,Rancid Fermented Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6893,Keg of Rancid Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6894,Rancid Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6895,Keg of Glorious Lager,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6896,Glorious Lager,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6897,Distasteful Amber Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6898,Distasteful Amber Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6899,Keg of Distasteful Amber Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6900,Distasteful Amber Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6901,Distasteful Finished Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6902,Spoiled Fermented Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6903,Keg of Nasty Lager,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6904,Nasty Lager,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6905,Distasteful Fermented Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6906,Keg of Distasteful Lager,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6907,Distasteful Lager,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6908,Tasty Fermented Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6909,Keg of Tasty Lager,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6910,Tasty Lager,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6911,Finished Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6912,Fermented Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6913,Keg of Homemade Lager,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6914,Homemade Lager,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6915,Distasteful Dark Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6916,Distasteful Dark Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6917,Keg of Distasteful Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6918,Distasteful Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6919,Tasty Dark Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6920,Keg of Tasty Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6921,Tasty Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6922,Finished Dark Wort,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6923,Dark Fermented Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6924,Keg of Homemade Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6925,Homemade Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6926,Tasty Amber Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6927,Keg of Tasty Amber Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6928,Tasty Amber Ale,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6929,Aromatic Dark Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6930,Keg of Aromatic Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6931,Aromatic Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6932,Apothecary Zongo's Stout Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6933,Hunter's Stock Amber Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6934,Duke Raoul's Distillation Brew,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6935,Keg of Apothecary Zongo's Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6936,Keg of Hunter's Stock Amber,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6937,Apothecary Zongo's Stout,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
6938,Duke Raoul's Distillation,Finished,Retail,,TRUE,,/recipe-request/,/recipe-single-request/,/recipe-range-request/
